Test Case,Layout Type,Algorithm,Time (ms),Nodes Visited,Path Length,Success
512,Clustered,astar_dynamic,0.4,67,29.07,Yes
513,Clustered,astar_dynamic,0.2,14,10.83,Yes
514,Clustered,astar_dynamic,0.3,88,21.49,Yes
519,Clustered,astar_dynamic,0.3,44,22.83,Yes
520,Clustered,astar_dynamic,0.2,15,14.66,Yes
521,Clustered,astar_dynamic,0.2,21,11.83,Yes
522,Clustered,astar_dynamic,0.2,17,13.9,Yes
525,Clustered,astar_dynamic,0.3,27,19.49,Yes
526,Clustered,astar_dynamic,0.3,62,17.83,Yes
528,Clustered,astar_dynamic,0.2,8,8.66,Yes
529,Clustered,astar_dynamic,0.2,51,22.83,Yes
530,Clustered,astar_dynamic,0.3,12,11.0,Yes
531,Clustered,astar_dynamic,0.1,27,14.83,Yes
532,Clustered,astar_dynamic,0.3,49,21.0,Yes
533,Clustered,astar_dynamic,0.2,16,15.07,Yes
534,Clustered,astar_dynamic,0.2,32,11.41,Yes
536,Clustered,astar_dynamic,0.6,139,31.66,Yes
537,Clustered,astar_dynamic,0.1,16,10.83,Yes
538,Clustered,astar_dynamic,0.2,18,17.24,Yes
540,Clustered,astar_dynamic,0.3,16,13.66,Yes
