Test Case,Layout Type,Algorithm,Time (ms),Nodes Visited,Path Length,Success
701,Mixed,astar,0.1,31,11.83,Yes
702,Mixed,astar,0.2,14,9.83,Yes
703,Mixed,astar,0.2,13,14.49,Yes
704,Mixed,astar,0.1,25,14.83,Yes
708,Mixed,astar,0.3,73,25.83,Yes
709,Mixed,astar,0.2,34,19.49,Yes
711,Mixed,astar,0.2,20,15.07,Yes
712,Mixed,astar,0.5,52,18.49,Yes
713,Mixed,astar,0.2,18,15.49,Yes
714,Mixed,astar,0.2,35,17.83,Yes
715,Mixed,astar,0.1,19,16.41,Yes
717,Mixed,astar,0.2,17,9.83,Yes
718,Mixed,astar,0.2,44,18.41,Yes
719,Mixed,astar,0.1,14,12.83,Yes
