Test Case,Layout Type,Algorithm,Time (ms),Nodes Visited,Path Length,Success
280,Maze,astar,0.6,95,34.0,Yes
281,Maze,astar,0.1,52,30.0,Yes
282,Maze,astar,0.3,182,38.0,Yes
283,Maze,astar,0.2,71,35.41,Yes
284,Maze,astar,0.2,32,22.66,Yes
285,Maze,astar,0.2,117,37.0,Yes
286,Maze,astar,0.3,34,18.0,Yes
287,Maze,astar,0.3,21,11.41,Yes
288,Maze,astar,0.2,97,30.0,Yes
289,Maze,astar,0.1,18,16.41,Yes
290,Maze,astar,0.2,53,25.83,Yes
291,Maze,astar,0.1,46,18.0,Yes
292,Maze,astar,0.2,66,27.41,Yes
293,Maze,astar,0.3,76,30.0,Yes
294,Maze,astar,0.3,59,26.41,Yes
295,Maze,astar,0.4,106,28.83,Yes
296,Maze,astar,0.3,142,43.0,Yes
297,Maze,astar,0.3,11,10.0,Yes
298,Maze,astar,0.2,99,36.0,Yes
299,Maze,astar,0.3,72,28.41,Yes
300,Maze,astar,0.3,138,60.41,Yes
301,Maze,astar,0.2,61,24.41,Yes
302,Maze,astar,0.1,16,15.0,Yes
303,Maze,astar,0.2,32,22.41,Yes
304,Maze,astar,0.2,28,15.83,Yes
305,Maze,astar,0.4,195,51.0,Yes
306,Maze,astar,0.1,45,19.24,Yes
307,Maze,astar,0.1,35,16.41,Yes
308,Maze,astar,0.2,36,14.0,Yes
309,Maze,astar,0.2,39,28.0,Yes
310,Maze,astar,0.2,22,14.0,Yes
311,Maze,astar,0.2,41,23.41,Yes
312,Maze,astar,0.2,63,22.0,Yes
313,Maze,astar,0.2,8,7.41,Yes
314,Maze,astar,0.6,94,32.83,Yes
315,Maze,astar,0.2,163,74.41,Yes
316,Maze,astar,0.2,92,39.0,Yes
317,Maze,astar,0.4,158,44.41,Yes
318,Maze,astar,0.2,77,28.83,Yes
319,Maze,astar,1.5,177,49.0,Yes
320,Maze,astar,0.2,41,20.0,Yes
321,Maze,astar,0.2,57,30.0,Yes
322,Maze,astar,0.2,196,65.41,Yes
323,Maze,astar,0.3,193,41.41,Yes
324,Maze,astar,0.3,158,51.41,Yes
325,Maze,astar,0.2,64,27.83,Yes
326,Maze,astar,2.4,57,28.0,Yes
327,Maze,astar,0.1,67,27.0,Yes
328,Maze,astar,0.1,37,17.0,Yes
329,Maze,astar,0.3,110,33.0,Yes
330,Maze,astar,0.1,191,43.0,Yes
331,Maze,astar,0.1,13,10.0,Yes
332,Maze,astar,0.1,120,31.0,Yes
333,Maze,astar,0.0,48,24.0,Yes
334,Maze,astar,0.1,144,36.41,Yes
335,Maze,astar,0.3,105,31.83,Yes
336,Maze,astar,0.7,152,50.83,Yes
337,Maze,astar,0.3,198,49.0,Yes
338,Maze,astar,0.1,17,16.0,Yes
339,Maze,astar,0.3,70,31.83,Yes
340,Maze,astar,0.2,201,76.41,Yes
341,Maze,astar,0.7,97,37.41,Yes
342,Maze,astar,0.2,121,43.83,Yes
343,Maze,astar,0.2,45,17.0,Yes
344,Maze,astar,0.2,98,40.41,Yes
345,Maze,astar,0.1,138,47.0,Yes
346,Maze,astar,0.3,101,48.83,Yes
347,Maze,astar,0.3,186,45.41,Yes
348,Maze,astar,0.0,11,10.0,Yes
349,Maze,astar,0.1,42,19.0,Yes
350,Maze,astar,0.2,74,48.83,Yes
351,Maze,astar,0.4,147,47.41,Yes
352,Maze,astar,0.1,68,35.0,Yes
353,Maze,astar,0.1,23,22.41,Yes
354,Maze,astar,0.2,31,17.83,Yes
355,Maze,astar,0.1,18,10.41,Yes
356,Maze,astar,0.2,58,24.0,Yes
357,Maze,astar,0.3,130,37.41,Yes
358,Maze,astar,0.2,60,30.83,Yes
359,Maze,astar,0.2,38,14.83,Yes
360,Maze,astar,0.3,111,28.0,Yes
