Test Case,Layout Type,Algorithm,Time (ms),Nodes Visited,Path Length,Success
321,Maze,astar,0.2,12,10.0,Yes
322,Maze,astar,0.6,56,29.41,Yes
323,Maze,astar,0.3,90,26.0,Yes
324,Maze,astar,0.1,64,54.83,Yes
325,Maze,astar,0.4,181,43.66,Yes
326,Maze,astar,0.2,32,16.83,Yes
327,Maze,astar,0.3,182,66.0,Yes
328,Maze,astar,0.2,139,46.0,Yes
329,Maze,astar,0.2,44,25.83,Yes
330,Maze,astar,0.5,196,57.41,Yes
331,Maze,astar,0.5,222,63.83,Yes
332,Maze,astar,0.0,15,12.41,Yes
333,Maze,astar,0.3,51,20.0,Yes
334,Maze,astar,0.2,62,31.0,Yes
335,Maze,astar,0.3,129,42.0,Yes
336,Maze,astar,0.5,177,48.83,Yes
337,Maze,astar,0.2,14,9.0,Yes
338,Maze,astar,0.4,41,15.41,Yes
339,Maze,astar,0.2,40,15.0,Yes
340,Maze,astar,0.6,177,37.0,Yes
341,Maze,astar,0.4,143,41.41,Yes
342,Maze,astar,0.4,167,61.0,Yes
343,Maze,astar,0.3,59,29.41,Yes
344,Maze,astar,0.3,55,23.0,Yes
345,Maze,astar,0.2,35,26.0,Yes
346,Maze,astar,0.3,18,10.0,Yes
347,Maze,astar,0.2,45,21.41,Yes
348,Maze,astar,0.1,24,16.0,Yes
349,Maze,astar,0.1,25,15.0,Yes
350,Maze,astar,0.2,115,24.41,Yes
351,Maze,astar,0.4,99,35.41,Yes
352,Maze,astar,0.2,38,20.0,Yes
353,Maze,astar,0.8,29,12.0,Yes
354,Maze,astar,0.4,77,36.41,Yes
355,Maze,astar,0.1,26,13.0,Yes
356,Maze,astar,0.2,201,69.83,Yes
357,Maze,astar,0.1,50,26.41,Yes
358,Maze,astar,0.2,25,14.41,Yes
359,Maze,astar,0.2,35,15.0,Yes
360,Maze,astar,0.2,45,22.41,Yes
