Test Case,Layout Type,Algorithm,Time (ms),Nodes Visited,Path Length,Success
700,Mixed,astar,0.2,22,18.07,Yes
701,Mixed,astar,0.1,15,10.83,Yes
702,Mixed,astar,0.1,26,15.41,Yes
703,Mixed,astar,0.2,17,13.66,Yes
705,Mixed,astar,0.3,29,11.83,Yes
706,Mixed,astar,0.3,26,21.49,Yes
709,Mixed,astar,0.2,9,8.83,Yes
710,Mixed,astar,0.1,19,11.66,Yes
712,Mixed,astar,0.2,16,11.24,Yes
713,Mixed,astar,0.2,28,24.9,Yes
714,Mixed,astar,0.2,34,26.24,Yes
715,Mixed,astar,0.2,60,21.49,Yes
716,Mixed,astar,0.2,18,13.24,Yes
718,Mixed,astar,0.1,13,12.07,Yes
720,Mixed,astar,0.3,23,12.83,Yes
