Test Case,Layout Type,Algorithm,Time (ms),Nodes Visited,Path Length,Success
693,Mixed,ml,0.2,10,7.83,Yes
694,Mixed,ml,0.2,61,18.24,Yes
696,Mixed,ml,0.2,14,11.66,Yes
697,Mixed,ml,0.2,19,18.66,Yes
699,Mixed,ml,0.2,72,31.9,Yes
700,Mixed,ml,0.2,11,10.41,Yes
702,Mixed,ml,0.2,18,12.41,Yes
703,Mixed,ml,0.2,8,7.41,Yes
704,Mixed,ml,0.1,10,9.66,Yes
705,Mixed,ml,0.3,13,10.41,Yes
707,Mixed,ml,0.2,16,12.83,Yes
708,Mixed,ml,0.2,8,7.83,Yes
711,Mixed,ml,0.2,49,22.24,Yes
712,Mixed,ml,0.1,15,13.24,Yes
713,Mixed,ml,0.2,22,20.07,Yes
714,Mixed,ml,0.2,23,16.66,Yes
716,Mixed,ml,0.1,39,16.24,Yes
717,Mixed,ml,0.3,13,13.66,Yes
719,Mixed,ml,0.3,76,21.07,Yes
720,Mixed,ml,0.3,26,18.83,Yes
