Test Case,Layout Type,Algorithm,Time (ms),Nodes Visited,Path Length,Success
319,Maze,ml,0.4,82,30.0,Yes
320,Maze,ml,0.1,39,17.41,Yes
321,Maze,ml,0.2,43,26.0,Yes
322,Maze,ml,0.1,55,24.41,Yes
323,Maze,ml,0.2,37,23.41,Yes
324,Maze,ml,0.5,73,43.0,Yes
325,Maze,ml,0.2,112,34.0,Yes
326,Maze,ml,0.2,76,27.41,Yes
327,Maze,ml,0.2,66,27.83,Yes
328,Maze,ml,0.3,139,51.41,Yes
329,Maze,ml,0.2,56,20.0,Yes
330,Maze,ml,0.3,12,10.83,Yes
331,Maze,ml,0.3,31,19.24,Yes
332,Maze,ml,0.2,48,21.41,Yes
333,Maze,ml,0.1,40,23.83,Yes
334,Maze,ml,0.2,115,29.41,Yes
335,Maze,ml,0.5,34,19.41,Yes
336,Maze,ml,0.1,67,24.0,Yes
337,Maze,ml,0.3,35,23.41,Yes
338,Maze,ml,0.1,57,24.0,Yes
339,Maze,ml,0.3,129,31.83,Yes
340,Maze,ml,0.2,27,21.0,Yes
341,Maze,ml,0.1,26,22.41,Yes
342,Maze,ml,0.7,167,53.24,Yes
343,Maze,ml,0.2,38,14.41,Yes
344,Maze,ml,0.2,28,15.0,Yes
345,Maze,ml,0.6,46,23.41,Yes
346,Maze,ml,0.7,167,42.66,Yes
347,Maze,ml,0.2,23,19.41,Yes
348,Maze,ml,0.3,26,19.0,Yes
349,Maze,ml,0.2,89,30.0,Yes
350,Maze,ml,0.3,58,22.41,Yes
351,Maze,ml,0.7,159,38.0,Yes
352,Maze,ml,0.2,25,17.41,Yes
353,Maze,ml,0.4,20,14.0,Yes
354,Maze,ml,0.1,31,18.0,Yes
355,Maze,ml,0.4,50,21.0,Yes
356,Maze,ml,0.1,37,20.0,Yes
357,Maze,ml,0.3,185,51.0,Yes
358,Maze,ml,0.3,29,19.41,Yes
359,Maze,ml,0.7,49,28.41,Yes
360,Maze,ml,0.4,106,41.0,Yes
