Test Case,Layout Type,Algorithm,Time (ms),Nodes Visited,Path Length,Success
512,Clustered,ml_dynamic,0.2,58,19.66,Yes
513,Clustered,ml_dynamic,0.1,25,11.24,Yes
514,Clustered,ml_dynamic,0.4,26,21.49,Yes
519,Clustered,ml_dynamic,0.1,17,15.66,Yes
520,Clustered,ml_dynamic,0.2,11,9.24,Yes
521,Clustered,ml_dynamic,0.3,101,27.66,Yes
522,Clustered,ml_dynamic,0.1,22,16.83,Yes
525,Clustered,ml_dynamic,0.1,31,23.66,Yes
526,Clustered,ml_dynamic,0.1,9,8.0,Yes
528,Clustered,ml_dynamic,0.1,28,13.83,Yes
529,Clustered,ml_dynamic,0.1,41,16.83,Yes
530,Clustered,ml_dynamic,0.5,18,9.83,Yes
531,Clustered,ml_dynamic,0.2,27,25.31,Yes
532,Clustered,ml_dynamic,0.3,22,12.83,Yes
533,Clustered,ml_dynamic,0.0,15,13.24,Yes
534,Clustered,ml_dynamic,0.4,73,28.07,Yes
536,Clustered,ml_dynamic,0.8,183,38.14,Yes
537,Clustered,ml_dynamic,0.1,26,20.49,Yes
538,Clustered,ml_dynamic,0.1,10,9.83,Yes
540,Clustered,ml_dynamic,0.2,22,14.24,Yes
