Test Case,Layout Type,Algorithm,Time (ms),Nodes Visited,Path Length,Success
229,Maze,ml_dynamic,0.2,56,24.0,Yes
230,Maze,ml_dynamic,0.3,30,21.41,Yes
231,Maze,ml_dynamic,0.2,31,22.83,Yes
232,Maze,ml_dynamic,0.1,22,13.0,Yes
233,Maze,ml_dynamic,0.3,144,42.41,Yes
234,Maze,ml_dynamic,0.3,105,34.0,Yes
235,Maze,ml_dynamic,0.1,27,17.41,Yes
236,Maze,ml_dynamic,0.3,49,22.0,Yes
237,Maze,ml_dynamic,5.8,123,65.0,Yes
238,Maze,ml_dynamic,0.3,113,31.0,Yes
239,Maze,ml_dynamic,0.2,83,44.41,Yes
240,Maze,ml_dynamic,0.3,166,61.0,Yes
241,Maze,ml_dynamic,0.1,75,35.0,Yes
242,Maze,ml_dynamic,0.2,26,17.0,Yes
243,Maze,ml_dynamic,0.1,27,17.0,Yes
244,Maze,ml_dynamic,0.2,24,15.0,Yes
245,Maze,ml_dynamic,0.4,133,39.0,Yes
246,Maze,ml_dynamic,0.2,91,32.0,Yes
247,Maze,ml_dynamic,0.1,35,21.83,Yes
248,Maze,ml_dynamic,0.4,124,45.0,Yes
249,Maze,ml_dynamic,0.4,132,34.0,Yes
250,Maze,ml_dynamic,0.3,24,16.0,Yes
251,Maze,ml_dynamic,0.2,100,46.83,Yes
252,Maze,ml_dynamic,0.3,153,44.0,Yes
253,Maze,ml_dynamic,3.5,155,46.0,Yes
254,Maze,ml_dynamic,0.2,17,12.41,Yes
255,Maze,ml_dynamic,0.4,32,18.0,Yes
256,Maze,ml_dynamic,1.2,32,20.41,Yes
257,Maze,ml_dynamic,0.1,27,13.83,Yes
258,Maze,ml_dynamic,0.1,21,16.0,Yes
259,Maze,ml_dynamic,0.2,30,18.83,Yes
260,Maze,ml_dynamic,0.1,16,11.0,Yes
261,Maze,ml_dynamic,0.3,57,19.41,Yes
262,Maze,ml_dynamic,1.5,23,15.0,Yes
263,Maze,ml_dynamic,0.3,144,56.83,Yes
264,Maze,ml_dynamic,0.0,19,16.0,Yes
265,Maze,ml_dynamic,0.5,112,35.0,Yes
266,Maze,ml_dynamic,0.3,109,27.0,Yes
267,Maze,ml_dynamic,0.1,19,13.41,Yes
268,Maze,ml_dynamic,0.5,220,73.41,Yes
269,Maze,ml_dynamic,0.3,152,38.0,Yes
270,Maze,ml_dynamic,0.1,22,18.41,Yes
271,Maze,ml_dynamic,0.1,19,16.83,Yes
272,Maze,ml_dynamic,0.2,48,22.0,Yes
273,Maze,ml_dynamic,0.3,57,30.0,Yes
274,Maze,ml_dynamic,0.3,92,31.83,Yes
275,Maze,ml_dynamic,0.2,39,20.41,Yes
276,Maze,ml_dynamic,0.1,31,18.0,Yes
277,Maze,ml_dynamic,0.2,112,34.0,Yes
278,Maze,ml_dynamic,0.3,145,56.0,Yes
280,Maze,ml_dynamic,0.1,16,11.0,Yes
281,Maze,ml_dynamic,0.3,161,51.83,Yes
282,Maze,ml_dynamic,0.3,109,34.83,Yes
283,Maze,ml_dynamic,0.4,148,52.41,Yes
284,Maze,ml_dynamic,0.5,82,26.41,Yes
285,Maze,ml_dynamic,0.3,63,19.0,Yes
286,Maze,ml_dynamic,0.3,39,27.41,Yes
287,Maze,ml_dynamic,0.3,114,34.0,Yes
288,Maze,ml_dynamic,0.1,13,13.66,Yes
289,Maze,ml_dynamic,0.4,21,15.0,Yes
290,Maze,ml_dynamic,0.2,63,22.0,Yes
291,Maze,ml_dynamic,0.3,138,46.41,Yes
292,Maze,ml_dynamic,0.5,156,48.0,Yes
293,Maze,ml_dynamic,0.2,24,15.0,Yes
295,Maze,ml_dynamic,0.1,32,21.83,Yes
296,Maze,ml_dynamic,0.3,149,46.0,Yes
297,Maze,ml_dynamic,0.0,27,17.0,Yes
298,Maze,ml_dynamic,0.3,33,15.0,Yes
299,Maze,ml_dynamic,0.2,96,29.0,Yes
300,Maze,ml_dynamic,0.3,172,50.24,Yes
301,Maze,ml_dynamic,0.1,52,28.24,Yes
302,Maze,ml_dynamic,0.3,53,21.0,Yes
303,Maze,ml_dynamic,0.3,104,44.0,Yes
304,Maze,ml_dynamic,0.3,169,97.83,Yes
305,Maze,ml_dynamic,0.5,212,71.24,Yes
306,Maze,ml_dynamic,0.2,57,25.41,Yes
307,Maze,ml_dynamic,0.3,33,23.41,Yes
308,Maze,ml_dynamic,0.2,35,17.0,Yes
309,Maze,ml_dynamic,0.2,22,17.41,Yes
310,Maze,ml_dynamic,0.4,81,29.41,Yes
311,Maze,ml_dynamic,0.2,65,25.0,Yes
312,Maze,ml_dynamic,0.2,50,20.83,Yes
313,Maze,ml_dynamic,0.4,67,28.0,Yes
314,Maze,ml_dynamic,0.5,109,38.83,Yes
315,Maze,ml_dynamic,0.2,58,27.0,Yes
316,Maze,ml_dynamic,0.5,194,45.83,Yes
317,Maze,ml_dynamic,0.1,76,31.83,Yes
318,Maze,ml_dynamic,0.3,56,35.0,Yes
319,Maze,ml_dynamic,0.3,109,33.83,Yes
320,Maze,ml_dynamic,0.4,194,45.83,Yes
321,Maze,ml_dynamic,0.2,92,28.41,Yes
322,Maze,ml_dynamic,0.3,133,30.0,Yes
323,Maze,ml_dynamic,0.4,36,19.83,Yes
324,Maze,ml_dynamic,0.2,116,67.41,Yes
325,Maze,ml_dynamic,0.2,58,27.0,Yes
326,Maze,ml_dynamic,0.4,34,24.24,Yes
327,Maze,ml_dynamic,0.2,11,9.0,Yes
328,Maze,ml_dynamic,0.4,34,15.0,Yes
329,Maze,ml_dynamic,0.2,48,30.0,Yes
330,Maze,ml_dynamic,0.0,32,16.0,Yes
331,Maze,ml_dynamic,0.3,131,35.0,Yes
332,Maze,ml_dynamic,0.2,24,19.0,Yes
333,Maze,ml_dynamic,0.2,12,11.41,Yes
334,Maze,ml_dynamic,0.3,153,42.41,Yes
335,Maze,ml_dynamic,0.3,154,39.24,Yes
336,Maze,ml_dynamic,0.3,29,15.83,Yes
337,Maze,ml_dynamic,0.1,17,13.41,Yes
338,Maze,ml_dynamic,0.5,105,30.83,Yes
339,Maze,ml_dynamic,0.2,16,16.24,Yes
340,Maze,ml_dynamic,0.4,93,32.0,Yes
341,Maze,ml_dynamic,0.6,140,51.41,Yes
342,Maze,ml_dynamic,0.2,66,25.0,Yes
343,Maze,ml_dynamic,0.7,204,48.83,Yes
344,Maze,ml_dynamic,0.1,27,16.83,Yes
345,Maze,ml_dynamic,0.3,165,66.0,Yes
346,Maze,ml_dynamic,0.3,51,20.0,Yes
347,Maze,ml_dynamic,0.1,54,24.83,Yes
348,Maze,ml_dynamic,0.4,107,37.41,Yes
349,Maze,ml_dynamic,0.0,30,17.41,Yes
350,Maze,ml_dynamic,0.1,95,63.0,Yes
351,Maze,ml_dynamic,0.2,114,37.83,Yes
352,Maze,ml_dynamic,0.3,69,29.0,Yes
353,Maze,ml_dynamic,0.6,170,55.0,Yes
354,Maze,ml_dynamic,0.3,34,18.0,Yes
355,Maze,ml_dynamic,0.4,172,62.0,Yes
356,Maze,ml_dynamic,0.1,31,17.83,Yes
357,Maze,ml_dynamic,0.3,29,18.41,Yes
358,Maze,ml_dynamic,0.5,39,25.41,Yes
359,Maze,ml_dynamic,0.2,94,26.41,Yes
360,Maze,ml_dynamic,0.1,17,16.0,Yes
