Test Case,Layout Type,Algorithm,Time (ms),Nodes Visited,Path Length,Success
700,Mixed,ml,0.3,56,16.41,Yes
701,Mixed,ml,0.2,29,12.24,Yes
702,Mixed,ml,0.2,39,21.66,Yes
703,Mixed,ml,0.1,12,9.83,Yes
705,Mixed,ml,0.1,14,13.83,Yes
706,Mixed,ml,0.3,14,13.83,Yes
709,Mixed,ml,0.4,83,16.41,Yes
710,Mixed,ml,0.2,8,7.41,Yes
712,Mixed,ml,0.1,25,14.24,Yes
713,Mixed,ml,0.2,12,12.49,Yes
714,Mixed,ml,0.2,64,36.83,Yes
715,Mixed,ml,0.3,65,17.24,Yes
716,Mixed,ml,0.3,76,20.83,Yes
718,Mixed,ml,0.1,23,17.41,Yes
720,Mixed,ml,0.1,17,12.24,Yes
