Test Case,Layout Type,Algorithm,Time (ms),Nodes Visited,Path Length,Success
221,Maze,astar_dynamic,0.2,96,36.83,Yes
222,Maze,astar,0.4,121,43.0,Yes
222,Maze,astar_dynamic,0.2,79,37.0,Yes
223,Maze,astar,0.3,99,30.41,Yes
223,Maze,astar_dynamic,0.0,27,14.0,Yes
224,Maze,astar,0.3,65,39.83,Yes
224,Maze,astar_dynamic,0.1,68,25.41,Yes
225,Maze,astar,0.7,191,63.0,Yes
225,Maze,astar_dynamic,0.1,19,13.0,Yes
226,Maze,astar,0.2,33,16.41,Yes
226,Maze,astar_dynamic,0.2,135,34.0,Yes
227,Maze,astar,0.1,11,10.0,Yes
227,Maze,astar_dynamic,0.3,90,28.83,Yes
228,Maze,astar,0.2,60,23.83,Yes
228,Maze,astar_dynamic,0.2,110,44.0,Yes
229,Maze,astar,0.6,96,40.0,Yes
229,Maze,astar_dynamic,0.4,37,22.0,Yes
230,Maze,astar,0.2,75,30.0,Yes
230,Maze,astar_dynamic,0.3,126,32.0,Yes
231,Maze,astar,0.2,46,19.83,Yes
231,Maze,astar_dynamic,0.1,96,51.24,Yes
232,Maze,astar,0.1,58,22.83,Yes
232,Maze,astar_dynamic,0.5,217,60.66,Yes
233,Maze,astar,0.1,12,11.0,Yes
233,Maze,astar_dynamic,0.1,22,21.41,Yes
234,Maze,astar,0.3,110,41.0,Yes
234,Maze,astar_dynamic,0.1,66,29.0,Yes
235,Maze,astar,0.1,31,16.83,Yes
235,Maze,astar_dynamic,0.2,122,43.24,Yes
236,Maze,astar,0.2,12,9.41,Yes
236,Maze,astar_dynamic,0.0,14,9.83,Yes
237,Maze,astar,0.3,115,33.83,Yes
237,Maze,astar_dynamic,0.1,23,16.41,Yes
238,Maze,astar,0.2,42,16.0,Yes
238,Maze,astar_dynamic,0.1,37,24.0,Yes
239,Maze,astar,0.2,139,52.41,Yes
239,Maze,astar_dynamic,0.1,79,32.41,Yes
240,Maze,astar,0.3,19,10.0,Yes
